file,label,duration
clean_wav\Disgusted_OAF_note_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_numb_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pad_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_page_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pain_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pass_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pearl_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_peg_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_perch_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_phone_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pick_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pike_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pole_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_pool_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_puff_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rag_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_raid_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rain_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_raise_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_reach_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_read_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_red_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_ring_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_ripe_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_road_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_room_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rose_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rot_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rough_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_rush_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_said_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sail_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_search_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_seize_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sell_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_shack_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_shall_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_shawl_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sheep_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_shirt_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_should_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_shout_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_size_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_soap_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_soup_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sour_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_south_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sub_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_such_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_sure_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_take_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_talk_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tape_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_team_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tell_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_thin_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_third_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_thought_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_thumb_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_time_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tip_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tire_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_ton_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tool_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_tough_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_turn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_vine_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_voice_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_void_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_vote_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_wag_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_walk_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_wash_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_week_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_wheat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_when_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_which_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_whip_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_white_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_wife_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_wire_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_witch_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_yearn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_yes_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_young_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_OAF_youth_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_back_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bar_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_base_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bath_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bean_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_beg_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bite_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_boat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bone_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_book_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_bought_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_burn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_cab_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_calm_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_came_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_cause_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_chain_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_chair_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_chalk_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_chat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_check_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_cheek_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_chief_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_choice_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_cool_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dab_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_date_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dead_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_death_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_deep_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dime_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dip_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_ditch_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dodge_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_dog_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_doll_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_door_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_fail_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_fall_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_far_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_fat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_fit_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_five_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_food_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_gap_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_gas_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_gaze_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_germ_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_get_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_gin_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_goal_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_good_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_goose_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_gun_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_half_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hall_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hash_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hate_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_have_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_haze_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hire_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hit_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hole_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_home_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hurl_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_hush_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_jail_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_jar_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_join_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_judge_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_jug_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_juice_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_keen_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_keep_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_keg_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_kick_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_kill_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_king_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_kite_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_knock_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_late_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_laud_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lean_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_learn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lease_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lid_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_life_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_limb_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_live_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_loaf_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_long_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lore_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lose_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_lot_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_love_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_luck_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_make_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_match_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_merge_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mess_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_met_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mill_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mob_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mode_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mood_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_moon_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mop_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_mouse_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_nag_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_name_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_near_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_neat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_nice_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_note_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_numb_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pad_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_page_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pain_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pass_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pearl_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_peg_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_perch_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_phone_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pick_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pike_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pole_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_pool_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_puff_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rag_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_raid_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rain_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_raise_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_reach_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_read_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_red_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_ring_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_ripe_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_road_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_room_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rose_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rot_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rough_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_rush_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_said_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sail_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_search_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_seize_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sell_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_shack_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_shall_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_shawl_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sheep_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_shirt_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_should_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_shout_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_size_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_soap_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_soup_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sour_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_south_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sub_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_such_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_sure_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_take_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_talk_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tape_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_team_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tell_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_thin_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_third_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_thought_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_thumb_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_time_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tip_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tire_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_ton_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tool_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_tough_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_turn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_vine_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_voice_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_void_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_vote_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_wag_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_walk_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_wash_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_week_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_wheat_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_when_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_which_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_whip_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_white_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_wife_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_wire_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_witch_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_yearn_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_yes_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_young_disgust.wav,Disgusted,3.0
clean_wav\Disgusted_YAF_youth_disgust.wav,Disgusted,3.0
clean_wav\Fearful_03-01-06-01-01-01-01.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-02.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-03.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-04.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-05.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-06.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-07.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-08.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-09.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-10.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-11.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-12.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-13.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-14.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-15.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-16.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-17.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-18.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-19.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-20.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-21.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-22.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-23.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-01-24.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-01.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-02.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-03.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-04.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-05.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-06.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-07.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-08.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-09.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-10.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-11.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-12.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-13.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-14.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-15.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-16.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-17.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-18.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-19.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-20.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-21.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-22.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-23.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-01-02-24.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-01.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-02.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-03.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-04.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-05.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-06.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-07.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-08.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-09.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-10.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-11.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-12.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-13.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-14.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-15.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-16.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-17.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-18.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-19.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-20.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-21.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-22.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-23.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-01-24.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-01.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-02.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-03.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-04.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-05.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-06.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-07.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-08.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-09.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-10.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-11.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-12.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-13.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-14.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-15.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-16.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-17.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-18.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-19.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-20.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-21.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-22.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-23.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-01-02-02-24.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-02-01-01-01.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-02-01-01-02.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-02-01-01-03.wav,Fearful,3.0
clean_wav\Fearful_03-01-06-02-01-01-04.wav,Fearful,3.0
